Condition: EC	SR percentage: 0.75	Threshold: 0.029000
0.001026	-0.000118
0.005165	0.000680
0.008918	0.013818
0.012515	-0.004291
0.016797	0.002819
0.021471	-0.010121
0.026753	0.007079
0.031384	0.011826
0.035010	0.007331
0.039764	0.004781
0.043894	-0.004066
0.048347	-0.000793
0.051546	0.020948
0.055624	0.017101
0.060962	-0.021231
0.064632	-0.012293
0.068715	-0.003621
0.074654	0.009588
0.078664	0.019043
0.083004	-0.008828
0.086749	-0.014997
0.092039	-0.000987
0.097159	-0.003673
0.101278	0.013883
0.105443	0.009440
0.108819	-0.004359
0.113161	0.018999
0.117105	0.008251
0.121459	0.008661
0.124804	-0.017283
0.128815	-0.014112
0.132825	-0.011094
0.137122	-0.003580
0.142141	0.003450
0.146514	0.019944
0.150880	-0.016508
0.155370	0.000493
0.159081	-0.000383
0.163571	0.016730
0.168145	0.013960
0.172000	0.005597
0.177214	-0.002412
0.181246	0.013324
0.185621	-0.003885
0.190635	0.001257
0.195977	-0.009203
0.200233	-0.012566
0.204243	0.017135
0.208303	-0.001234
0.211588	-0.014464
0.216033	0.012418
0.220858	0.017553
0.226375	-0.010255
0.230264	-0.001541
0.233606	-0.018477
0.237907	-0.007612
0.242422	-0.001956
0.247468	-0.019775
0.251744	-0.007261
0.256813	0.017242
0.260827	0.002485
0.265563	0.010978
0.269518	-0.002306
0.273586	-0.018145
0.277655	0.015616
0.282262	0.010929
0.286275	0.009705
0.290170	-0.017333
0.294445	0.017427
0.298470	0.000407
0.302473	0.004572
0.307563	0.005341
0.311583	0.010677
0.315927	-0.004218
0.320235	-0.016860
0.324322	-0.019602
0.327584	-0.018687
0.331598	0.003070
0.335701	-0.019283
0.339668	-0.019507
0.343945	-0.002271
0.349270	0.015238
0.352556	0.001823
0.357682	-0.014103
0.361702	-0.017160
0.365704	0.018220
0.370648	-0.000388
0.374801	-0.005927
0.378983	-0.018417
0.383148	0.019500
0.387176	0.015076
0.391192	-0.002365
0.396252	0.014633
0.399572	-0.014925
0.403529	0.001910
0.407470	0.016771
0.412036	0.002437
0.416223	-0.008490
0.420292	0.010270
0.423563	0.001942
0.427626	0.018554
0.431908	0.002905
0.436690	0.019764
0.440928	-0.006801
0.444937	-0.006304
0.448950	0.006421
0.452959	-0.002924
0.456964	0.008824
0.461557	-0.004933
0.466627	0.015238
0.471242	0.012966
0.474554	0.006404
0.479840	-0.003736
0.483906	-0.004937
0.488201	-0.019721
0.491926	-0.003590
0.497020	-0.012507
0.501299	0.003700
0.505309	0.002779
0.508549	0.015084
0.512826	0.019025
0.516855	-0.019132
0.520794	0.009238
0.524640	-0.014861
0.528653	0.006316
0.532677	-0.008242
0.536749	-0.003681
0.540746	-0.004830
0.544770	-0.004637
0.548780	-0.007168
0.552793	-0.005645
0.556909	-0.015828
0.560496	-0.018147
0.564662	-0.010817
0.569406	0.011951
0.572999	0.008903
0.577753	-0.000813
0.582174	0.004205
0.585887	-0.016214
0.589989	-0.007004
0.594224	-0.020911
0.597971	0.014965
0.602233	0.011762
0.606244	-0.014901
0.610217	0.000996
0.614005	-0.018091
0.618267	-0.018430
0.622427	-0.010972
0.625631	0.001737
0.630266	-0.013398
0.634057	-0.008717
0.638024	-0.000383
0.643296	0.013728
0.648300	-0.019696
0.652449	0.015217
0.655506	-0.013561
0.660754	0.015626
0.665873	0.003452
0.670065	0.006536
0.674077	0.010976
0.678173	0.003356
0.682229	-0.019071
0.687209	0.021680
0.691514	0.006654
0.697238	0.017519
0.700499	0.005024
0.705830	0.018565
0.711166	-0.002465
0.714601	0.004360
0.719615	0.003506
0.724243	-0.011170
0.728673	0.006932
0.734329	-0.011532
0.737777	-0.012256
0.741994	-0.005041
0.745744	0.012534
0.750321	0.004430
0.754087	-0.015368
0.758304	-0.020296
0.762084	0.011208
0.766157	-0.005365
0.770183	0.005286
0.774723	-0.010744
0.778931	-0.003330
0.782948	-0.008708
0.787420	0.015589
0.790692	-0.008429
0.794473	-0.021185
0.798708	0.012970
0.802487	0.018401
0.805144	-0.017236
0.809155	-0.017515
0.813167	0.003566
0.817436	0.004749
0.821284	-0.004266
0.826164	0.016253
0.830543	0.019466
0.835045	-0.006314
0.839122	0.010111
0.842578	0.014782
0.846885	0.011447
0.850938	0.014856
0.855803	0.008315
0.860030	0.013005
0.865257	0.005775
0.870270	-0.011789
0.874411	0.014087
0.878424	0.016287
0.881598	0.011389
0.885653	-0.002644
0.889721	0.005812
0.894287	-0.016833
0.899467	-0.017526
0.903465	-0.012165
0.906622	0.009064
0.910734	0.015358
0.914757	-0.005468
